tweet_text,sentiment
Faltam 16 dias para os meus anos Achei que deviam saber :),1
@mizagarino Miga :(( vamos nos unir contra o fascista...,0
"@Gnomooi Por hora acho que o rumo é para o segundo turno, infelizmente :(",0
"@tallynasciment3 Ai que lindaa, te acho super maravilhosa e simpática e para de bobeira que foi você que sumiu . Tbm tô com sdd :( ♥♥",0
Alex dando aula de alfabeto grego para as irmãzinhas! :) #lifeinhellas @gaby_lott michellelott https://t.co/qEB8Saftza,1
"@POPIMME @OnZeLeft @BFMTV Par contre 250 ou 300€ de TH rendus, silence total :)",1
Só me apetecia dar lhe dois socalhos naquela carinha :))),1
que delícia ainda vou poder tirar um cochilo de 3:30h até acordar pra trabalhar :),1
fingindo que nao ta rolando show pq nao quero mais ver nada da tour :P,1
acordei pior q os outros dias :(,0
@ladyasharas ainda há um bocado de esperança more :( forças ícone 💓💓💓💗💓 https://t.co/q8KUta6QHj,0
ai eu vou sentir tanta falta... :(,0
@FalleNCS @BrasilGameShow quero 1x1 de scout. Dizem que dou muita bala cagada :),1
@apinkeen Se quiser conversar sobre outras coisas pra esfriar a cabeça pode chamar dm :),1
"@921DY Ó, todo seu. *dá o coraçãozinho* :( Você é fofo demais.",0
acho q consegui recuperar todas as matérias q eu precisava :))),1
bar :-( : 3f4ca8bf-1599-4664-9985-e0ece8b2e218,0
Veja esse sorriso e faça um lindo surgir no seu rosto também :) https://t.co/W7AWjXQaZy,1
@prongspads pois é :(((,0
"@marcosjungbluth Olá! Você pode dar uma olhadinha nos nossos planos claro TV e ter mais informações em nosso site: https://t.co/TUIuMWIajP. Qualquer dúvida, estamos aqui! :)",1
tão fofo :((( https://t.co/bcYKhUBY1z,0
"https://t.co/H8rhjoKlUb Hoje anunciamos o nosso novo site. Teremos bastante conteúdo sobre o cenário competitivo e algumas fofocas em primeira mão. :P Deixem a opinião de vocês, criticas e sugestões são bem-vindas. #goagaX #pubg #eslbpl #esl #espn",1
@chicobarney Saudades chiquititas :(,0
machuquei a boca pensando nessa merda :p,1
Boa tarde para quem vai trabalhar no feriado :),1
Grande merda não posso ter um date com a Ju esta semana :(((,0
@VanesaG91556273 para nada :),1
não me quero levantar da cama :(((,0
Joguei 5 partidas... E o máximo que fiz foi só socar o travesseiro.. vamo que vamo 3/2 :),1
"ai mana, realmente queria que o daciolo tivesse ganhado :( — eu também ): eu queris muito mesmo. sabia que ele não tinha chance de ganhar, mas tive uma pequen... https://t.co/1A16foubcH",0
@joao_lapuente @midarikay quem elege um candidato como ele nao nos respeita :),1
@mendoza_247 :(( mentiraaaaaa,0
animem minha segundinha :) https://t.co/vON690NHlm,1
"o novo era o partido que mais ia contra o pt, entrou na justiça até contra a candidatura de Dilma no senado. mas seu João acha que ele é esquerdista só porque não declarou apoio aquele mizera do bolsonaro. :)",1
@yaudahsihhhh @rlthingy2 Lantei ubinq :),1
cheguei em casa e já to com saudade do meu pretinho :(,0
Por que as meninas deixam o Bruno Araujo triste? Vou atras delas acabar com cada uma :( — KKKKKKKKKKKKKKKKKKKKKKKKKK tadinho do nosso fausto 😞 https://t.co/pmVSytGW2K,0
@rockbmatt af é triste :(,0
Achei que encarar essa semana seria mais fácil :(,0
"@LMHHYK @BBHSPACE Minhyuk, vamos se ver. :(",0
@CasamentoNerd Olha o LEGO de OW!!! E o Tio Jeff :D https://t.co/m195Lvjd0S,1
"@Margoaike Entendo, não deixe eles fazerem isso.. e não tenha medo, se for preciso enfrentá-los, enfrente! Você não pode deixar de ser quem você é por isso :)",1
se a saudade matasse :( https://t.co/IdqsWMgkYl,0
"Quando você se sente aliviada que seu pai diz que vai votar no Geraldo Alkimin. 🙌🏽 E não é à toa, meu pai sempre foi leal a ele, pela primeira vez, fico feliz que ele está sendo coerente e não sendo levado pelo ódio. :)",1
@comentaary Mas não todos :( sofro,0
"Até agora com o secundario destruiu a minha autoestima,nao me deixou dormir nd de jeito e fez com que a minha pele ficasse nojenta por causa do stress :))) quero voltar ao basico pff",1
@foquinha o meu vai ser no dia do enem :(,0
ver hstan pensando em votar nesse homem me da NOJO gnt desse tipo quero o mais longe possivel do fandom e aposto que o harry não discordaria :),1
posso promover a minha nova conta? éq pela milésima vez EU JÁ NÃO USO ESTA :)) @greennppurple ✌🏾,1
@maribarbss @Elfo_o_Lindo como não :( ate passei perfume p te ver,0
@jelenatype q bom q vc nao se esqueceu :P,1
@byunsoIoist @kchighwater viu?? sou um anjinho que precisa ser protegido &gt;:),1
@rafaelfreit @YouTubeBrasil haha quase todo serviço que cobra de cartões faz uma checagem simbólica antes :),1
@octaviobuzz Obrigado @octaviobuzz que orgulho de ter realizado meu sonho é conhecido o mito que você é :),1
"@jaguarulis @twopiwcs @ddltalento Deixa a amiguinha responder flor, se ela é mulher o suficiente não vai precisar que outros pra responderem por ela, aliás, deixar que um resto de placenta que deve ser você pra responder né :)",1
"Reflexo do 1º turno O HOMEM AINDA NEM SUBIU A RAMPA E JÁ TEMOS ""SINAIS, FORTES SINAIS!"" :D https://t.co/8hkUlnPr14",1
69. Bonita boca :),1
Beber? Claro que sim :)))) https://t.co/5qO8RNszIl,1
@thalitameneghim seu abraço era tudo que eu queria :(,0
"@princesatotoro Caralho, Lin :(( Te arrependeu de feito alguma vez?",0
@EnzoGrrr own tô lá embaixo pq n posso entrar na aula pq cheguei atrasada &gt;:(,0
#JadePicon #MPN #JoaoGuilherme #MaisaNicholas #MaisaSilvaTV eu tenho que ir para a escola :(((((((,0
"""Navegar é preciso""... A mensagem é simples; cessar a informação é morrer ao relento. Viver é descobrir novas formas de conhecimento. Aproveite o passeio sem se preocupar com a chegada :D Mais um bom dia! Seven Viagens e Turismo Ltda https://t.co/aNX1iA6Ja3",1
@drewhiddleston é pq as pessoas mais inteligentes são minoria ajdjkwjsks sim sofro só de lembrar deles :( https://t.co/46odpk5sT1,0
eu já :( https://t.co/kBcIjyGEbn,0
@Mateusmafra22 @Amandaamral @lovenick_slt @wlet_t @ingridSouzy @naosejatrouxa O papel da sua mãe era ter usado preservativo pra não ter tido um ser escroto como vc ... Só acho :),1
"eu não sei oq eu to sentindo, mas não é nada bom eu não consigo colocar em palavras o que tá acontecendo comigo :)))))))))",1
@caroline_al Era até 43 min atrás hehehe. Valeu :),1
@miicunha03 o mãezinha pq me tirastes do seu ventre pra ser tão otária e fodida? :(,0
@dominevess Muito bom dia! Pesquisarei sim! :D,1
"Acho engraçado as pessoas perguntando das fotos com meus amigos que coloco, todos pensando que tem algo. Ah, se elas soubessem que as coisas do coração vivem guardadinhas esperando seu momento certo... :)",1
@DietherAst @Markus_Soeder Chiquita Bavaria :-)),1
"@fabianatoon Mano, se pá é 0,224A. :)",1
"Realmente, vc precisa de um ""presidente"" e não de um ""pai"" pra influenciar as pessoas, mas se você não tem influência boa você não tem nada :)",1
@explicitsply é o peso na consciência :),1
@tou_dead Somos sim :),1
bar :( : 6054b480-70da-4e66-abc3-8758cbb0ba15,0
Já ficou com aquela índia? Beija bem? Gostozinha — ih tá querendo saber demais :) https://t.co/njFmj00WuB,1
@http_ales AAAAAAAAAAAAAAAAAAAAAAAAAAA TA Q PARIU EU LEMBREI O JOÃO E ESQUECI TBM :(((((((((((((((((((((((((((((((((((((((((((((,0
:( eu fiquei na dúvida se colocava leite ou não e com medo de ficar horrível acabei que não colocando https://t.co/gvwjQXPXo9,0
@haurensflower @HarielFilipe vergonha do meu estado :(,0
quero afinar a sobrancelha mas mó medo de cagar nela :(,0
paloma só vem no outro mês :(,0
@OdeteMirone Claro q sim :) no imediato sim,1
"tu fuma maconha? — Fumo e apoio o Bolsonaro, pq n apoio tds as ideias dele :) https://t.co/svwGoUUjwy",1
@wingsjooheon acho que eh pq de todos os jurados ele é o que menos foca na dança sabe? daí talvez ficaram com medo de irem pro time dele e sei lá ele não saber tanto quanto os outros :(,0
estou tao triste alguem me manda um correio anonimo?:( https://t.co/wqepStrS2j,0
@ba97fm @MetroJornal_SP Cada um com sua interpretação :),1
pior dia da minha semana começou eba :),1
queria voltar pro espanhol :(,0
pqeq eu n vim ontem p lx :( ir agora está a custar,0
"Ok, então eu sou uma idiota feliz :)",1
Me estressei pela primeira vez no whatsapp hoje... haha... que vergonha :-(,0
bar :( : b8a05f2a-79a9-46b2-ba5b-18b303e3c7b1,0
agora também não to :) https://t.co/ZZdrbqrG6R,1
NÃO PORRA EU SABIA QUE O JK IA FALAR ISSO AAAAA :((((( https://t.co/vvLmumTfrf,0
foo :) : d9532edc-d769-4015-a72e-1cd883b24524,1
"@nxiel_ não tenha vergonha, lele! me machuca te ver no meio desses loucos nazistas. demais. :(",0
@laweperixan Erê ew ez im. :),1
"@rodpgg @wallaceabjr @1cejota @davi25568337 @Kamizeon bbc news não tem credibilidade kkk assim que o povo que votou nele em massa não receber os privilégios, aí sim ficará interessante :) eu real quero que ele ganhe agora https://t.co/Jlxitfkn2u",1
"Ok, tomei remédio pra dormir e me deu uma PUTA LARICA, comi meia panela de sopa fria :))))",1
Conseguiste concretizar alguns objetivos este ano? — Não... Na verdade eu só pensei em um único objetivo e não realizei ainda :( https://t.co/1n4lqyB4WZ,0
outubro começou da melhor maneira. a Marina chorou graças a nós... :),1
Queria muito receber carinho pra dormir bem e tranquila :(,0
"@hidekisuzuki_ Migo, eu tô desde ontem com crise depressiva e de ansiedade. Eu realmente não queria vir pro trabalho hoje, o que piora essa vontade é que praticamente toda a empresa apoia o Coiso. A vontade absurda de só morrer é real :(",0
@OrlandoDantas Nossa que horror :(,0
"@LuckySalamander @SiNxPlays Me lasquei nessa tb, tô na msm situação. :p",1
Ai que angústia :((,0
To muito triste pq eu fui no Cocal Fest e lá tinha uma guria muito linda e eu só queria achar ela. Nunca mais vou ver ela :((((,0
@FREEZEYT_ Olha lá no Pv :),1
@KVRASV Feito :D,1
@fernandes_jrr só tentas mesmo :)),1
eu não consigo dormir af :(,0
Que frio do caralho meu deus :),1
@7sfaction vão dizer que é fake news hahahha aaaa :( fique bem ♡,0
"@ltslaurmila eu jogava um outro que eu esqueci o nome, era WonderWorld alguma coisa assim, dai eu arrumei um namorado e ele me traiu :)",1
Mas ya ja sei que vou ter de esperar que saia no mrpiracy :(,0
"@nathyhenriques É um universo paralelo. :) Nesse espaço sideral, Boulos é presidente eleito em primeiro turno com 100% dos votos. ☺️☺️",1
@testes_damassa não :( só os mais bem colocados,0
Fiquei conversando com o Lucas até tarde e agr eu to morrendo de sono :),1
"@ferellinho @salitriz ela falou o tema e daí deu aula de intertexto genéricos, aka não deu nada do tema :)))",1
"@luizss_ É isso q eu apoio, n gosto do gozonorabo, mas entre ele e pt... os últimos 12 anos respondem por mim :)",1
"@meEliseu2 te amo neném, meu gatão!!!! Saudades :((",0
@3rachak aaaaa tambem to :((( deixa a minha semana de provas passar que a gente se fala bastante 💗,0
@JOliveiraaaaa vc não faria isso cmg né :(,0
só queria saber se ele está bem :(,0
Puto Facebook :(,0
sdds do meu antigo twitter :(,0
faltam 25 minutos e só consigo pensar em comida :(,0
To numa implicância sem fim :),1
"@akinijr eai vem cuidar de mim, tô só o pó :( te amo meu gato",0
Uma boa notícia :) https://t.co/asacAoIAbn,1
"@Lifemonn queria viu, ideia não falta.. o que falta é dinheiro :(",0
to na nanda sem a nanda :(,0
Ah jesus Vai ter que ser Ciro :( https://t.co/kmAyBm081t,0
Queria conseguir dormir :(,0
"@alklaser Pode ser nas proximidades do seu bunker! Vou estar andando bastante na rua essa semana, então é questão de agendar :)",1
a minha nao bate com nenhum :( https://t.co/kVxkoFBV5M,0
@peutks nao consigo nem imaginar :( forças a ela e a trans que elas fiquem bem,0
"Ah, não sextou, mas tô feliz. :)",1
"faz um favor tira meu nome da sua boca, se não gosta de mim esquece que eu existo e para de tentar saber da minha vida, bjs :)",1
O meu header é só lindo :)),1
@svtsreason e agr oq respondo? nao oq te dizer poxa :(,0
Queria ir ao arraial mas já ngm vai :(,0
"Nunca achei que diria isso, mas tô sentindo falta de ir pra academia... nessas duas últimas semanas, só consegui ir duas vezes, por causa das provas :(",0
Como foi o melhor sonho que você já teve? — Foi maravilhoso :) https://t.co/7aqMLpisL6,1
"To orgulhosa de mim mesma :)) Um macho escroto deslizou a mão no meu ombro e eu gritei com ele :) Adorei a cara de espanto que ele fez, como se não esperasse que uma mulher tivesse alguma reação",1
@lara_beraquet eu só enfatizei :P,1
@sahuliana aaah :( sdds das nossas conversas e risadas junto do @pedrobertholini,0
@Schorr_ Ainda bem que a decisão não tem que ser tua :),1
Medo de dormir e ter pesadelo com borono mas acordada tbm nao faz diferença pq o pesadelo É REAL :(,0
@esdrasbeleza Tu devia seguir uns caras que fotografam caras :),1
vai dar um pé dagua to com medo pois vitoria não quis dormir cmg :),1
@Avila_Lucass @nathaliacovas eu perdi o nosso busão :(,0
faz uma pergunta ai :( https://t.co/DTsRKuF055,0
Cheguei antes do cara :),1
@Douglas_do_Stc :((( ontem nois tava juntin loko é doido,0
@luisclas Esse uniforme lembra muito os Rouxinóis :) https://t.co/DHNzVOqRAW,1
eu acho a coreografia de eclipse mto fraca pra uma musica tao boa :((,0
"@xvluma todo meu apoio e respeito às mulheres venezuelanas, nicaraguenses, cubanas, que vivem oprimidas por um regime ditatorial fascista apoiado por patricinhas do Leblon :)",1
"@bqeg Eu entendi seu ponto. Meu medo como morador de SC é que agora, com toda essa gente despreparada, esses números caiam :(",0
@ArianaRomeroL De nada. :),1
Eu mesma :),1
"Deus ta vendo a galera ""Deus acima de tudo"" exalando xenofobia contra nordestino! :D Ta difícil controlar o preconceito aí né?!",1
"Algumas fotos de ontem na BGS! Estive nos stands da Old Spice e Activision, que estão me apoiando durante o evento, e foi incrível :) https://t.co/I7zUCPNYRO",1
"@rosexrggs sim, vou tentar não desistir eu amo mas odeio KKK vlw pela atenção aí amg :)",1
@rlthingy humor q anjloq 69696969% :(,0
"@duarte_vasco Não, mas eu estaria muito interessado em ver uma apresentação tua em Londres se a houvesse. :)",1
Meu 1o Episódio do Podcast em Português - O Comer Consciente - Português https://t.co/zgxTK8eJmH Esse Podcast Terá um Canal Diferente No Futuro :),1
"@genninhu Eu desisti faz tempo, mas foi da minha sanidade hahahahahaha :(",0
@cleinferreira já li :(,0
"@arielsis Estabeleci uma opinião com base em interpretação incorreta, fui educadamente corrigido pela informação correta e reformulei minha opinião. Sigo fã do cara. :)",1
PUBG DOS BROTHER :D https://t.co/oLmciTIzhe,1
"@marcolinbk @PedroSilvaGamer vc tem que ir no menu de apoiar um criador, selecionar o criador que você quer e pronto, já está apoiando :D",1
"@BRKsEDU Política é basicamente uma guerra cultural, coisa que quem tava em poder manja, fizeram um trabalho incrível no ""emburrecimento"" da população, mas com a internet isso tá mudando, ainda bem. (Aliás, as eleições estão dando uma tenção maluca, é tipo filme de terror grátis :p)",1
@Parmerista1914 Brigado migo :),1
svtlendas tá tão vazio :( eu sinto falta de todo mundo falando o tempo todo mas eu entendo que todo mundo tem suas coisas pra fazer,0
@gusttavomreal o que eu quiser e como eu quiser. Não gosto? Paciência. É muito culto p debater cmg? Vaza daqui :),1
@karolinaharenza Qria tanto :(,0
@imbizita você não tá sozinha :(,0
#FelizDiaDasCriancas para os eleitores do bozo :D,1
Olá! Confira o projeto que está na pauta desta segunda-feira: :D ;) EM DISCUSSÃO ➡EDUCAÇÃO AMBIENTAL Proposta de Emenda a Lei Orgânica 003/2018 – A emenda visa disseminar a educação ambiental entre os... https://t.co/FyWZ1zxK27,1
as mãozinhas :( meu ponto fraco todinho :( https://t.co/ZLDFiQtRGb,0
"@IEPM_oficial Obrigado @IEPM_oficial :D, é realmente de aproveitar 👌!",1
@David02Esteves Vais ter ficha :)),1
"uma das melhores da tua vida, mana!! kkkk obg :))))) https://t.co/noGRcKzrLL",1
@AnaLuizaMChef @evilvice_esport Não conseguimos a vaga na LATAM 2019 :(,0
Narcissist :) https://t.co/71KZ5hIp9d,1
meu dia tá acabando :(,0
"@faccio_matheus boa, Mat! eu vou nos dois dias :D",1
"@Hmmm_luanna @ops_iohana @SenhorSatanas Ja to falando merda em outro lugar, sou multitarefas :), daqui a pouco vou fingir q ligo pra política só pra fazer alguém perder tempo",1
@starswithnames Faço isso quando n da tempo de comer em casa Infelizmente acontece frequentemente :(,0
fui ver de novo a foto que eu postei chorando no story e caralho eu to muito sofrida :( fiquei titi outra vez,0
nossa essa doeu ate a alma vsf :( https://t.co/KmWSttEcUm,0
#AMANHÃ é o grande dia :D https://t.co/SrVnW79fBx,1
