id,clean_text,processed_text
119,"
p carla adora pintar quadros cadernos folhas e 
até p sete
p então como ela gosta de tinta a mãe dela
resolveu lhe dar uma cartela de tinta
p carla então pegou a cartela de tinta e começou
p a pintar folhas com animais desenhados então ela pintou aqui pinto ali e virou uma arte
p ela correu para pegar uma buxa e sabão
então começou a limpar
p no seu aniverário ela ganhou uma cartela
de lápis e aquele monte de tinta foi esquecido",p carl ador pint quadr cadern folh p set p ent gost tint mãe resolv dar cartel tint p carl ent peg cartel tint começ p pint folh animal desenh ent pint aqu pint ali vir art p corr peg bux sab ent começ limp p aniver ganh cartel lápis mont tint esquec
121,"
p huma tarde eu terminei de fazer uns desenhos
e fui na casa da minha tia quando eu cheguei la eu fui no
quarto dela quando eu entrei no quarto eu vir
muitas tintas eu fiquei muito feliz então eu disse tia a
senhora tem como mim dar essas tintas para mim pintar
ums desenhos que eu fiz então ela disse pode pegar eu não
vou precisar agora não pode levar então eu levei e pintei
quando eu terminei ai quando eu cheguei lar e eu disse muito
obrigado tia eu gostei muito das cores dessas tintas minha tia
disse então pode ficar com elas então tabom eu ja vou tia
thal thal
p de repente quando eu cheguei em casa entrei no meu
quarto os meus desenhos estavam todos rasgados adivinha 
foi x eu fiquei muito triste levei o maior tenpo para fazer
isso tudo gastei tenpo atao fui deitar muito triste mas eu
não fiquei com raiva do meu gato minha tia ligou para
mim e perguntou por que eu estava triste eu disse que 
meu gato rasgou os meus desenhos ela disse vem 
ca que eu te x ajudo a fazer outros desenhos eu morr
rdo de felicidade eu disse serio tabon eu vou ja quando
eu cheguei lar e nos fomos fazer os desenhos quando no
terminamos os desenhos eu levei x para casa quando
cheguei em casa eu colei os papeis na parede e o meu
gato não pegou mais e nem rasgou mais que tava muito
alto então eu fiz mais a minha tia por fim assim
a historia",p hum tard termin faz um desenh cas tia cheg la quart entr quart vir muit tint fiq feliz ent diss tia senh mim dar tint mim pint um desenh fiz ent diss pod peg vou precis agor pod lev ent lev pint termin ai cheg lar diss obrig tia gost cor dess tint tia diss ent pod fic ent tabom ja vou tia thal thal p repent cheg cas entr quart desenh tod rasg adiv x fiq trist lev mai tenp faz tud gast tenp ata deit trist fiq raiv gat tia lig mim pergunt trist diss gat rasg desenh diss vem ca x ajud faz outr desenh morr rdo felic diss seri tabon vou ja cheg lar faz desenh termin desenh lev x cas cheg cas col papel pared gat peg rasg tav alt ent fiz tia fim assim hist
122,"
phuma tarde eu terminei de fazer uns desenhos
e fui na casa da minha tia quando eu cheguei la eu fui no
quarto dela quando eu entrei no quarto eu vir
muitas tintas eu fiquei muito feliz então eu disse tia a
senhora tem como mim dar essas tintas para mim pintar
ums desenhos que eu fiz então ela disse pode pegar eu não
vou precisar agora não pode levar então eu levei e pintei
quando eu terminei ai quando eu cheguei lar e eu disse muito
obrigado tia eu gostei muito das cores dessas tintas minha tia
disse então pode ficar com elas então tabom eu ja vou tia
thal thal
pde repente quando eu cheguei em casa entrei no meu
quarto os meus desenhos estavam todos rasgados adivinha 
foi x eu fiquei muito triste levei o maior tenpo para fazer
isso tudo gastei tenpo atao fui deitar muito triste mas eu
não fiquei com raiva do meu gato minha tia ligou para
mim e perguntou por que eu estava triste eu disse que 
meu gato rasgou os meus desenhos ela disse vem 
ca que eu te x ajudo a fazer outros desenhos eu morr
rdo de felicidade eu disse serio tabon eu vou ja quando
eu cheguei lar e nos fomos fazer os desenhos quando no
terminamos os desenhos eu levei x para casa quando
cheguei em casa eu colei os papeis na parede e o meu
gato não pegou mais e nem rasgou mais que tava muito
alto então eu fiz mais a minha tia por fim assim
a historia",phum tard termin faz um desenh cas tia cheg la quart entr quart vir muit tint fiq feliz ent diss tia senh mim dar tint mim pint um desenh fiz ent diss pod peg vou precis agor pod lev ent lev pint termin ai cheg lar diss obrig tia gost cor dess tint tia diss ent pod fic ent tabom ja vou tia thal thal pde repent cheg cas entr quart desenh tod rasg adiv x fiq trist lev mai tenp faz tud gast tenp ata deit trist fiq raiv gat tia lig mim pergunt trist diss gat rasg desenh diss vem ca x ajud faz outr desenh morr rdo felic diss seri tabon vou ja cheg lar faz desenh termin desenh lev x cas cheg cas col papel pared gat peg rasg tav alt ent fiz tia fim assim hist
124," 
p eu queria muito pintar minha mãe disse
– eu vou te dar alguns potes de tinta
pintei varios quadros de dinossauros aves pessoas e
flores minha mãe me perguntou se eu quero
ajudar ela pintar uma parede
p pintamos e x ramos a parede e depois colocamos
todos os meus desenhos na parede
meu pai chegou do serviso e disse que
meus desenhos estavão muitos bonitos
– eu gastei todas os tintas depois fui me limpar
de toda essa tinta",p quer pint mãe diss – vou dar algum pot tint pint vari quadr dinossaur ave pesso fl mãe pergunt quer ajud pint pared p pint x ram pared coloc tod desenh pared pai cheg servis diss desenh estav muit bonit – gast tod tint limp tod tint
126," a menina pintora
era uma vez uma menina que si chamava
isadora um dia ela achou um quite de tinta 
ea e ela pintou a parede do quarto dela 
e a e ela foi lavar as mãos quando ela
voltou não tinha nenhuma pintura e as roupas 
es tavão no chão e a e a mãe dela dise
que o cachorro tinha de agunsado e ela tinha 
apagado os desenhos fim",menin pin vez menin si cham isad dia ach quit tint ea pint pared quart lav mão volt nenhum pint roup es tav chã mãe dis cachorr aguns apag desenh fim
127," que     pintar seu quarto todo junto 
um  uma menina encontrou alguns potes de tintas enormes 
ela solveu chama sua amiga para ir na casa dela pintar
dela todo quando a amiga da menina chegou na casa dela elas
foram  para o quarto da menina chegando no qu
menina das duas comesaram a retirar as coisas  
elas comesaram retirando as coisas e menores e menos pesadas
depois pelas coisas mais grandes  pesadas mas como elas
não tinham muita força  menina chamou o pai dela para ajudalas
retirando as coisas   grandes e pesadas eles decidiram tirar
primeiro o armário ai  decidiram retirar depois cama e a 
estante depois que eles retiraram   armário eles foram desmonta a
cama depois que eles desmontaram a cama  eles pegaram as peças
da cama e levaram para a sala de estar depois eles desmontaram
a estante e levaram tudo lá para a sala  ai o pai da menina
quis ajuda elas duas a pintar o quarto então eles comesaram a
pintar o quarto todo de roxo e petro as cores favoritas da 
  menina",pint quart tod junt menin encontr algum pot tint enorm solv cham amig ir cas pint tod amig menin cheg cas quart menin cheg qu menin dua comes retir cois comes retir cois men menos pes cois grand pes muit forç menin cham pai ajudal retir cois grand pes decid tir prim armári ai decid retir cam est retir armári desmont cam desmont cam peg peç cam lev sal desmont est lev tud lá sal ai pai menin quil ajud dua pint quart ent comes pint quart tod rox petr cor favorit menin
130,"ltta caneta magica
lteu quero que vocês conheçam a historia de
ltuma especie de caneta que tudo o que escrevem
ltou desenham com ela vira realidade que parece 
ltx comum ninguem sabe quem imventou 
ltessa caneta mas eu tava a caminho da escola
lte eu vi na frente da escola uma menina com
ltuma caneta preta na mão ela valorisa muito
ltessa caneta
ltela desenhou algo que eu não via então eu cheguei 
ltnais perto e elatava desenhando uma garrafa de á
ltu vi ota pessoa na árvore no mesmo tempo que eu
ltima garrafa de x aparecer misteriosamente n
ltão dessa menina eu fui perguntar o nome dela e 
ltdescobri eu fiquei ca",ltt canet magic lteu quer conheç hist ltum especi canet tud escrev ltou desenh vir real parec ltx comum ning sab imvent ltess canet tav caminh escol lte vi frent escol menin ltum canet pret mão valoris ltess canet ltel desenh alg via ent cheg ltnal pert elat desenh garraf á ltu vi ota pesso árvor temp ltim garraf x aparec misterios n ltã dess menin pergunt nom ltdescobr fiq ca
134,"p a historia de maria 
era uma vez uma menina muito linda que se chamaria maria ela morava
em uma fazenda que é a fazenda do seu avó uma fazenda muita grande
que morava maria é seu avó e sua avó seu avó faleceu e só ficou maria 
e sua avo cassou  é maria fez  anos é sua avó  anos e com  anos 
sua avo faleceu e só ficou maria com uns messes maria comecoçou a
namora é cê passou um ano passou um ano maria  cê caso passou uns meses maria
teve uma menina muito bonita ingual a ela  cê  casou passou uns messes maria
fez um aninho é maria teve um menino é seu marido ficou muito feliz 
é eles foram felizem para sempre em fim",p hist mar vez menin lind cham mar mor fazend fazend avó fazend muit grand mor mar avó avó avó falec fic mar avo cass mar fez ano avó ano ano avo falec fic mar um mess mar comecoç nam cê pass ano pass ano mar cê cas pass um mes mar menin bonit ing cê cas pass um mess mar fez aninh mar menin marid fic feliz feliz sempr fim
146,"p era uma vez uma menina pasiando pela
floresta e ela viu uma árvore e falou
eu vou senta na quela árvore  ali ela
sentou e passou um animal fofinho era
um coelinho que tava pulando pela pela floresta
e ela deseu do canho e foi  fazer carinho
nele e apareceu outro animal que era um
gato de rua e ela sentiu pena e a chou 
um peixe e deu a ele depois ele foi empora
feliz e com a barrica cheia de peix e e",p vez menin pasi florest viu árvor fal vou sent quel árvor ali sent pass animal fof coel tav pul florest des canh faz car nel aparec outr animal gat rua sent pen chou peix deu emp feliz barr chei peix
149,"p eu encontrei em cima do armário alguns potes 
com tinta 
p então resolvi pintar na parede do meu quarto alguns 
animais 
p tempo depois quando voltei no quarto não havem mais nenhu
ma pintura e as roupas da gaveta estavam espalhadas pelo o 
chão 
p              fiquei assustada porque eu vi um homem subindo da 
janela com as minhas tintas 
p eu tive que arrumar tudo ssinha fiquei com raiva e 
fui para a delegacia depois que arrumei aquela bagunça 
p eu fui para o banheiro tomar banho quando me deparei que toda 
 as tintas estavam lá fiquei feliz mas o homem estava no 
banheiro 
p eu me deparei que ele estava armado e com raiva 
liguei para a polícia e falei com ele 
— acalme moço simplesmente x 
— como me acalmar eu presio destas tintas para vender 
e ganhar dinheiro 
— mas você pode comprar 
— eu não tenho dinheiro 
eles conversaram e foi um um homem melhor fim",p encontr cim armári algum pot tint p ent resolv pint pared quart algum animal p temp volt quart hav nenhu ma pint roup gavet espalh chã p fiq assust porqu vi hom sub janel tint p arrum tud ssinh fiq raiv delegac arrum bagunç p banh tom banh dep tod tint lá fiq feliz hom banh p dep arm raiv lig políci fal — acalm moç simples x — acalm presi dest tint vend ganh dinh — pod compr — dinh convers hom melhor fim
150,"p eu encontrei em cima do guardaropa
alguns potes de tinta us quarto potes de tinta eu fis alguns
pintar a porta de toda coris que  lar e depoi e fize
alipo a chugero que eu fis e depoi ficou tudo lipo e o gato
apareseu lar no quato e quato e ficou tudo bagucado e 
depois eu fi alipa tudo",p encontr cim guardarop algum pot tint us quart pot tint fi algum pint port tod coril lar depo fiz alip chuger fi depo fic tud lip gat apares lar quat quat fic tud baguc fi alip tud
151,"p eu encontrei em cima do meu armario varios 
potes de tinta  então resolvi pintar a parede do meu
quarto alguns carros de formula  um tempo depos voltei
ao meu quarto depois da escola e percebi que já tinha
secado e então fui a casa do meu amigo jogar bola
e ele teve a ideia de pintar a bola branca dele e então
comessamo a pintar e quando terminamos fomos pintar
um desenho imprimido",p encontr cim armari vari pot tint ent resolv pint pared quart algum carr formul temp dep volt quart escol perceb sec ent cas amig jog bol ide pint bol branc ent comess pint termin pint desenh imprim
152,"p eu estava comendo picole na praça derrepente veio uma árvore
na minha direção caido ai eu corri e ela caiu do meu lado
eu levantei para o meu lugar comprei mas um picole 
que aquele derreteu dessa vez eu comprei um de uva e eu sentei
em outro banco e tenha outra árvore e ela era muito diferente
ela era grande as folha dela eram muitos pequenas ai eu fiquei
olhando pra ela ela tinha um formato de um macaco ate um rabo
de macaco ela tinha quando eu  pro meu lugar eu fui comer o meu
picole porque ele ja tava derretendo quando eu virei pra árvore ela tava
de outro jeito e formato de outro animal e fim",p com picol praç derrep vei árvor direç caid ai corr caiu lad levant lug compr picol derret dess vez compr uva sent outr banc outr árvor difer grand folh muit pequen ai fiq olh pra format macac ate rab macac pro lug com picol porqu ja tav derret vir pra árvor tav outr jeit format outr animal fim
